F5;F7;F10;F9
101806;5D1291;TOMA DE MUESTRAS-30401090  / SOCIEDAD MEDICA INTEGRAL;jul-18
101806;5D1291;TOMA DE MUESTRAS-30401090  / SOCIEDAD MEDICA INTEGRAL;jun-18
101806;5D1291;TOMA DE MUESTRAS-30401090  / SOCIEDAD MEDICA INTEGRAL;ago-18
101813;5D1291;TOMA DE MUESTRAS-30401090  / SEDE LA CARO;jul-18
101813;5D1291;TOMA DE MUESTRAS-30401090  / SEDE LA CARO;jun-18
101813;5D1291;TOMA DE MUESTRAS-30401090  / SEDE LA CARO;ago-18
101814;5D1291;TOMA DE MUESTRAS-30401090  / SEDE KENNEDY;jul-18
101814;5D1291;TOMA DE MUESTRAS-30401090  / SEDE KENNEDY;jun-18
101814;5D1291;TOMA DE MUESTRAS-30401090  / SEDE KENNEDY;ago-18
101820;5D1291;TOMA DE MUESTRAS-30401090  / HOSPITAL UNIVERSITARIO MAYOR;jul-18
101820;5D1291;TOMA DE MUESTRAS-30401090  / HOSPITAL UNIVERSITARIO MAYOR;jun-18
101820;5D1291;TOMA DE MUESTRAS-30401090  / HOSPITAL UNIVERSITARIO MAYOR;ago-18
101823;5D1291;TOMA DE MUESTRAS-30401090  / ANDAR CALLE 80;jul-18
101823;5D1291;TOMA DE MUESTRAS-30401090  / ANDAR CALLE 80;jun-18
101823;5D1291;TOMA DE MUESTRAS-30401090  / ANDAR CALLE 80;ago-18
101830;5D1291;TOMA DE MUESTRAS-30401090  / HOSPITAL UNIVERSITARIO MAYOR;jul-18
101830;5D1291;TOMA DE MUESTRAS-30401090  / HOSPITAL UNIVERSITARIO MAYOR;jun-18
101830;5D1291;TOMA DE MUESTRAS-30401090  / HOSPITAL UNIVERSITARIO MAYOR;ago-18
101834;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / CLINICA EL COUNTRY CRA 18 N. 86 46 - 1100206;jul-18
101834;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / CLINICA EL COUNTRY CRA 18 N. 86 46 - 1100206;jun-18
101834;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / CLINICA EL COUNTRY CRA 18 N. 86 46 - 1100206;ago-18
101840;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / ACUEDUCTO;jul-18
101840;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / ACUEDUCTO;jun-18
101840;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / ACUEDUCTO;ago-18
101844;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / FONTIBON;jul-18
101844;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / FONTIBON;jun-18
101844;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / FONTIBON;ago-18
101845;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / UNIDAD DE SERVICIOS CALLE 145;jul-18
101845;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / UNIDAD DE SERVICIOS CALLE 145;jun-18
101845;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / UNIDAD DE SERVICIOS CALLE 145;ago-18
101846;5D1291;TOMA DE MUESTRAS-30401090  / CALLE 26;jul-18
101846;5D1291;TOMA DE MUESTRAS-30401090  / CALLE 26;jun-18
101846;5D1291;TOMA DE MUESTRAS-30401090  / CALLE 26;ago-18
101855;5D1291;UNIDAD DE HEMATOLOGÍA - 30401004  / CENTRAL PROC. LABORATORIO CALLE 63 Nº 28;jul-18
101855;5D1291;UNIDAD DE HEMATOLOGÍA - 30401004  / CENTRAL PROC. LABORATORIO CALLE 63 Nº 28;jun-18
101855;5D1291;UNIDAD DE HEMATOLOGÍA - 30401004  / CENTRAL PROC. LABORATORIO CALLE 63 Nº 28;ago-18
101857;5D1291;TOMA DE MUESTRAS-30401090  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
101857;5D1291;TOMA DE MUESTRAS-30401090  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
101857;5D1291;TOMA DE MUESTRAS-30401090  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
101872;5D1291;TOMA DE MUESTRAS-30401090  / SEDE CRA 69;jul-18
101872;5D1291;TOMA DE MUESTRAS-30401090  / SEDE CRA 69;jun-18
101872;5D1291;TOMA DE MUESTRAS-30401090  / SEDE CRA 69;ago-18
101875;5D1291;UNIDAD DE ENDOCRINOLOGÍA - 30401003  / CENTRAL PROC. LABORATORIO CALLE 63 Nº 28;jul-18
101875;5D1291;UNIDAD DE ENDOCRINOLOGÍA - 30401003  / CENTRAL PROC. LABORATORIO CALLE 63 Nº 28;jun-18
101875;5D1291;UNIDAD DE ENDOCRINOLOGÍA - 30401003  / CENTRAL PROC. LABORATORIO CALLE 63 Nº 28;ago-18
101885;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA PATERNON;jul-18
101885;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA PATERNON;jun-18
101885;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA PATERNON;ago-18
101886;5D1291;TOMA DE MUESTRAS-30401090  / 1RA DE MAYO;jul-18
101886;5D1291;TOMA DE MUESTRAS-30401090  / 1RA DE MAYO;jun-18
101886;5D1291;TOMA DE MUESTRAS-30401090  / 1RA DE MAYO;ago-18
101890;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / FONTIBON;jul-18
101890;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / FONTIBON;jun-18
101890;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / FONTIBON;ago-18
101891;5D1291;TOMA DE MUESTRAS-30401090  / C.A.A. BARRIOS UNIDOS;jul-18
101891;5D1291;TOMA DE MUESTRAS-30401090  / C.A.A. BARRIOS UNIDOS;jun-18
101891;5D1291;TOMA DE MUESTRAS-30401090  / C.A.A. BARRIOS UNIDOS;ago-18
101894;5D1291;TOMA DE MUESTRAS-30401090  / SEDE KENNEDY;jul-18
101894;5D1291;TOMA DE MUESTRAS-30401090  / SEDE KENNEDY;jun-18
101894;5D1291;TOMA DE MUESTRAS-30401090  / SEDE KENNEDY;ago-18
101908;5D1291;TOMA DE MUESTRAS-30401090  / SEDE CALLE 67;jul-18
101908;5D1291;TOMA DE MUESTRAS-30401090  / SEDE CALLE 67;jun-18
101908;5D1291;TOMA DE MUESTRAS-30401090  / SEDE CALLE 67;ago-18
101910;5D1291;TOMA DE MUESTRAS-30401090  / USS CLL.95 CRA.45 - 1100213;jul-18
101910;5D1291;TOMA DE MUESTRAS-30401090  / USS CLL.95 CRA.45 - 1100213;jun-18
101910;5D1291;TOMA DE MUESTRAS-30401090  / USS CLL.95 CRA.45 - 1100213;ago-18
101913;5D1291;TOMA DE MUESTRAS-30401090  / CHIA;jul-18
101913;5D1291;TOMA DE MUESTRAS-30401090  / CHIA;jun-18
101913;5D1291;TOMA DE MUESTRAS-30401090  / CHIA;ago-18
101920;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / VIVA 1A;jul-18
101920;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / VIVA 1A;jun-18
101920;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / VIVA 1A;ago-18
101921;5D1291;TOMA DE MUESTRAS-30401090  / SEDE TECHO-UNIDAD MEDICA SANTAFE;jul-18
101921;5D1291;TOMA DE MUESTRAS-30401090  / SEDE TECHO-UNIDAD MEDICA SANTAFE;jun-18
101921;5D1291;TOMA DE MUESTRAS-30401090  / SEDE TECHO-UNIDAD MEDICA SANTAFE;ago-18
101925;5D1291;TOMA DE MUESTRAS-30401090  / SEDE TECHO-UNIDAD MEDICA SANTAFE;jul-18
101925;5D1291;TOMA DE MUESTRAS-30401090  / SEDE TECHO-UNIDAD MEDICA SANTAFE;jun-18
101925;5D1291;TOMA DE MUESTRAS-30401090  / SEDE TECHO-UNIDAD MEDICA SANTAFE;ago-18
101930;5D1291;TOMA DE MUESTRAS-30401090  / HOSPITAL UNIVERSITARIO MAYOR;jul-18
101930;5D1291;TOMA DE MUESTRAS-30401090  / HOSPITAL UNIVERSITARIO MAYOR;jun-18
101930;5D1291;TOMA DE MUESTRAS-30401090  / HOSPITAL UNIVERSITARIO MAYOR;ago-18
101933;5D1291;TOMA DE MUESTRAS-30401090  / SEDE CALLE 67;jul-18
101933;5D1291;TOMA DE MUESTRAS-30401090  / SEDE CALLE 67;jun-18
101933;5D1291;TOMA DE MUESTRAS-30401090  / SEDE CALLE 67;ago-18
101950;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA JUAN N CORPAS - 1100212;jul-18
101950;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA JUAN N CORPAS - 1100212;jun-18
101950;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA JUAN N CORPAS - 1100212;ago-18
101967;5D1291;TOMA DE MUESTRAS-30401090  / 1RA DE MAYO;jul-18
101967;5D1291;TOMA DE MUESTRAS-30401090  / 1RA DE MAYO;jun-18
101967;5D1291;TOMA DE MUESTRAS-30401090  / 1RA DE MAYO;ago-18
101978;5D1291;TOMA DE MUESTRAS-30401090  / 1RA DE MAYO;jul-18
101978;5D1291;TOMA DE MUESTRAS-30401090  / 1RA DE MAYO;jun-18
101978;5D1291;TOMA DE MUESTRAS-30401090  / 1RA DE MAYO;ago-18
101979;5D1291;TOMA DE MUESTRAS-30401090  / CEMEV;jul-18
101979;5D1291;TOMA DE MUESTRAS-30401090  / CEMEV;jun-18
101979;5D1291;TOMA DE MUESTRAS-30401090  / CEMEV;ago-18
102005;5D1291;TOMA DE MUESTRAS-30401090  / SEDE CRA 69;jul-18
102005;5D1291;TOMA DE MUESTRAS-30401090  / SEDE CRA 69;jun-18
102005;5D1291;TOMA DE MUESTRAS-30401090  / SEDE CRA 69;ago-18
102010;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA JUAN N CORPAS - 1100212;jul-18
102010;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA JUAN N CORPAS - 1100212;jun-18
102010;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA JUAN N CORPAS - 1100212;ago-18
102011;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA JUAN N CORPAS - 1100212;jul-18
102011;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA JUAN N CORPAS - 1100212;jun-18
102011;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA JUAN N CORPAS - 1100212;ago-18
102023;5D1291;TOMA DE MUESTRAS-30401090  / 1RA DE MAYO;jul-18
102023;5D1291;TOMA DE MUESTRAS-30401090  / 1RA DE MAYO;jun-18
102023;5D1291;TOMA DE MUESTRAS-30401090  / 1RA DE MAYO;ago-18
102029;5D1291;TOMA DE MUESTRAS-30401090  / ANDAR ALQUERIA;jul-18
102029;5D1291;TOMA DE MUESTRAS-30401090  / ANDAR ALQUERIA;jun-18
102029;5D1291;TOMA DE MUESTRAS-30401090  / ANDAR ALQUERIA;ago-18
102030;5D1291;TOMA DE MUESTRAS-30401090  / CALLE 127- UNIDAD MEDICA SANTA FE;jul-18
102030;5D1291;TOMA DE MUESTRAS-30401090  / CALLE 127- UNIDAD MEDICA SANTA FE;jun-18
102030;5D1291;TOMA DE MUESTRAS-30401090  / CALLE 127- UNIDAD MEDICA SANTA FE;ago-18
102031;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / CLINICA EL COUNTRY CRA 18 N. 86 46 - 1100206;jul-18
102031;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / CLINICA EL COUNTRY CRA 18 N. 86 46 - 1100206;jun-18
102031;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / CLINICA EL COUNTRY CRA 18 N. 86 46 - 1100206;ago-18
102033;5D1291;TOMA DE MUESTRAS-30401090  / 1RA DE MAYO;jul-18
102033;5D1291;TOMA DE MUESTRAS-30401090  / 1RA DE MAYO;jun-18
102033;5D1291;TOMA DE MUESTRAS-30401090  / 1RA DE MAYO;ago-18
102034;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / AUTOPISTA SUR - 1100220;jul-18
102034;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / AUTOPISTA SUR - 1100220;jun-18
102034;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / AUTOPISTA SUR - 1100220;ago-18
102039;5D1291;UNIDAD DE BIOQUIMICA - 30401001  / CENTRAL PROC. LABORATORIO CALLE 63 Nº 28;jul-18
102039;5D1291;UNIDAD DE BIOQUIMICA - 30401001  / CENTRAL PROC. LABORATORIO CALLE 63 Nº 28;jun-18
102039;5D1291;UNIDAD DE BIOQUIMICA - 30401001  / CENTRAL PROC. LABORATORIO CALLE 63 Nº 28;ago-18
102044;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / VIVA 1A;jul-18
102044;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / VIVA 1A;jun-18
102044;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / VIVA 1A;ago-18
102053;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / C.A.A. BARRIOS UNIDOS;jul-18
102053;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / C.A.A. BARRIOS UNIDOS;jun-18
102053;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / C.A.A. BARRIOS UNIDOS;ago-18
102055;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA JUAN N CORPAS - 1100212;jul-18
102055;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA JUAN N CORPAS - 1100212;jun-18
102055;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA JUAN N CORPAS - 1100212;ago-18
102063;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / CALLE 26;jul-18
102063;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / CALLE 26;jun-18
102063;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / CALLE 26;ago-18
102072;5D1291;TOMA DE MUESTRAS-30401090  / HOSPITAL UNIVERSITARIO MAYOR;jul-18
102072;5D1291;TOMA DE MUESTRAS-30401090  / HOSPITAL UNIVERSITARIO MAYOR;jun-18
102072;5D1291;TOMA DE MUESTRAS-30401090  / HOSPITAL UNIVERSITARIO MAYOR;ago-18
102078;5D1291;TOMA DE MUESTRAS-30401090  / CALLE 26;jul-18
102078;5D1291;TOMA DE MUESTRAS-30401090  / CALLE 26;jun-18
102078;5D1291;TOMA DE MUESTRAS-30401090  / CALLE 26;ago-18
102083;5D1291;TOMA DE MUESTRAS-30401090  / SEDE KENNEDY;jul-18
102083;5D1291;TOMA DE MUESTRAS-30401090  / SEDE KENNEDY;jun-18
102083;5D1291;TOMA DE MUESTRAS-30401090  / SEDE KENNEDY;ago-18
102086;5D1291;TOMA DE MUESTRAS-30401090  / 20 DE JULIO;jul-18
102086;5D1291;TOMA DE MUESTRAS-30401090  / 20 DE JULIO;jun-18
102086;5D1291;TOMA DE MUESTRAS-30401090  / 20 DE JULIO;ago-18
102087;5D1291;TOMA DE MUESTRAS-30401090  / HOSPITAL UNIVERSITARIO MAYOR;jul-18
102087;5D1291;TOMA DE MUESTRAS-30401090  / HOSPITAL UNIVERSITARIO MAYOR;jun-18
102087;5D1291;TOMA DE MUESTRAS-30401090  / HOSPITAL UNIVERSITARIO MAYOR;ago-18
102088;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / UNIDAD DE SERVICIOS CALLE 134;jul-18
102088;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / UNIDAD DE SERVICIOS CALLE 134;jun-18
102088;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / UNIDAD DE SERVICIOS CALLE 134;ago-18
102090;5D1291;TOMA DE MUESTRAS-30401090  / SEDE KENNEDY;jul-18
102090;5D1291;TOMA DE MUESTRAS-30401090  / SEDE KENNEDY;jun-18
102090;5D1291;TOMA DE MUESTRAS-30401090  / SEDE KENNEDY;ago-18
102093;5D1291;TOMA DE MUESTRAS-30401090  / CALLE 42;jul-18
102093;5D1291;TOMA DE MUESTRAS-30401090  / CALLE 42;jun-18
102093;5D1291;TOMA DE MUESTRAS-30401090  / CALLE 42;ago-18
102099;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / 20 DE JULIO;jul-18
102099;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / 20 DE JULIO;jun-18
102099;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / 20 DE JULIO;ago-18
102114;5D1291;TOMA DE MUESTRAS-30401090  / VIVA 1A;jul-18
102114;5D1291;TOMA DE MUESTRAS-30401090  / VIVA 1A;jun-18
102114;5D1291;TOMA DE MUESTRAS-30401090  / VIVA 1A;ago-18
102116;5D1291;TOMA DE MUESTRAS-30401090  / SEDE KENNEDY;jul-18
102116;5D1291;TOMA DE MUESTRAS-30401090  / SEDE KENNEDY;jun-18
102116;5D1291;TOMA DE MUESTRAS-30401090  / SEDE KENNEDY;ago-18
102117;5D1291;TOMA DE MUESTRAS-30401090  / CALLE 94;jul-18
102117;5D1291;TOMA DE MUESTRAS-30401090  / CALLE 94;jun-18
102117;5D1291;TOMA DE MUESTRAS-30401090  / CALLE 94;ago-18
102126;5D1291;TOMA DE MUESTRAS-30401090  / ANDAR CALLE 80;jul-18
102126;5D1291;TOMA DE MUESTRAS-30401090  / ANDAR CALLE 80;jun-18
102126;5D1291;TOMA DE MUESTRAS-30401090  / ANDAR CALLE 80;ago-18
102136;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA JUAN N CORPAS - 1100212;jul-18
102136;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA JUAN N CORPAS - 1100212;jun-18
102136;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA JUAN N CORPAS - 1100212;ago-18
102137;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / SEDE KENNEDY;jul-18
102137;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / SEDE KENNEDY;jun-18
102137;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / SEDE KENNEDY;ago-18
102139;5D1291;UNIDAD DE UROANALISIS - 30401005  / CENTRAL PROC. LABORATORIO CALLE 63 Nº 28;jul-18
102139;5D1291;UNIDAD DE UROANALISIS - 30401005  / CENTRAL PROC. LABORATORIO CALLE 63 Nº 28;jun-18
102139;5D1291;UNIDAD DE UROANALISIS - 30401005  / CENTRAL PROC. LABORATORIO CALLE 63 Nº 28;ago-18
102143;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
102143;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
102143;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
102144;5D1291;TOMA DE MUESTRAS-30401090  / CHIA;jul-18
102144;5D1291;TOMA DE MUESTRAS-30401090  / CHIA;jun-18
102144;5D1291;TOMA DE MUESTRAS-30401090  / CHIA;ago-18
102174;5D1291;TOMA DE MUESTRAS-30401090  / ANDAR ALQUERIA;jul-18
102174;5D1291;TOMA DE MUESTRAS-30401090  / ANDAR ALQUERIA;jun-18
102174;5D1291;TOMA DE MUESTRAS-30401090  / ANDAR ALQUERIA;ago-18
102176;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / CLINICA EL COUNTRY CRA 18 N. 86 46 - 1100206;jul-18
102176;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / CLINICA EL COUNTRY CRA 18 N. 86 46 - 1100206;jun-18
102176;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / CLINICA EL COUNTRY CRA 18 N. 86 46 - 1100206;ago-18
102177;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / SEDE KENNEDY;jul-18
102177;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / SEDE KENNEDY;jun-18
102177;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / SEDE KENNEDY;ago-18
102280;5D1291;TOMA DE MUESTRAS-30401090  / CALLE 26;jul-18
102280;5D1291;TOMA DE MUESTRAS-30401090  / CALLE 26;jun-18
102280;5D1291;TOMA DE MUESTRAS-30401090  / CALLE 26;ago-18
102385;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA PALERMO;jul-18
102385;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA PALERMO;jun-18
102385;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA PALERMO;ago-18
100000;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / CALLE 26;jul-18
100000;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / CALLE 26;jun-18
100000;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / CALLE 26;ago-18
100003;5D1291;PROCESAMIENTO LABORATORIO-30401095  / AUTOPISTA SUR - 1100220;jul-18
100003;5D1291;PROCESAMIENTO LABORATORIO-30401095  / AUTOPISTA SUR - 1100220;jun-18
100003;5D1291;PROCESAMIENTO LABORATORIO-30401095  / AUTOPISTA SUR - 1100220;ago-18
100005;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA JUAN N CORPAS - 1100212;jul-18
100005;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA JUAN N CORPAS - 1100212;jun-18
100005;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA JUAN N CORPAS - 1100212;ago-18
100012;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA PALERMO;jul-18
100012;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA PALERMO;jun-18
100012;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA PALERMO;ago-18
100022;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA PATERNON;jul-18
100022;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA PATERNON;jun-18
100022;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA PATERNON;ago-18
100024;5D1291;UNIDAD DE INMUNOLOGÍA Y VIROLOGÍA - 30401002  / CENTRAL PROC. LABORATORIO CALLE 63 Nº 28;jul-18
100024;5D1291;UNIDAD DE INMUNOLOGÍA Y VIROLOGÍA - 30401002  / CENTRAL PROC. LABORATORIO CALLE 63 Nº 28;jun-18
100024;5D1291;UNIDAD DE INMUNOLOGÍA Y VIROLOGÍA - 30401002  / CENTRAL PROC. LABORATORIO CALLE 63 Nº 28;ago-18
100027;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / CENTRAL PROC. LABORATORIO CALLE 63 Nº 28;jul-18
100027;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / CENTRAL PROC. LABORATORIO CALLE 63 Nº 28;jun-18
100027;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / CENTRAL PROC. LABORATORIO CALLE 63 Nº 28;ago-18
100031;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / UNIDAD DE SERVICIOS CALLE 134;jul-18
100031;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / UNIDAD DE SERVICIOS CALLE 134;jun-18
100031;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / UNIDAD DE SERVICIOS CALLE 134;ago-18
100032;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / VIVA 1A;jul-18
100032;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / VIVA 1A;jun-18
100032;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / VIVA 1A;ago-18
100042;5D1291;TOMA DE MUESTRAS-30401090  / C.A.A. BARRIOS UNIDOS;jul-18
100042;5D1291;TOMA DE MUESTRAS-30401090  / C.A.A. BARRIOS UNIDOS;jun-18
100042;5D1291;TOMA DE MUESTRAS-30401090  / C.A.A. BARRIOS UNIDOS;ago-18
100045;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA PALERMO;jul-18
100045;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA PALERMO;jun-18
100045;5D1291;TOMA DE MUESTRAS-30401090  / CLINICA PALERMO;ago-18
100061;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / CLINICA EL BOSQUE;jul-18
100061;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / CLINICA EL BOSQUE;jun-18
100061;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / CLINICA EL BOSQUE;ago-18
100062;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / ANDAR PRIMAVERA;jul-18
100062;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / ANDAR PRIMAVERA;jun-18
100062;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / ANDAR PRIMAVERA;ago-18
100063;5D1291;TOMA DE MUESTRAS-30401090  / SEDE KENNEDY;jul-18
100063;5D1291;TOMA DE MUESTRAS-30401090  / SEDE KENNEDY;jun-18
100063;5D1291;TOMA DE MUESTRAS-30401090  / SEDE KENNEDY;ago-18
100064;5D1291;TOMA DE MUESTRAS-30401090  / UNIDAD DE SERVICIOS CALLE 145;jul-18
100064;5D1291;TOMA DE MUESTRAS-30401090  / UNIDAD DE SERVICIOS CALLE 145;jun-18
100064;5D1291;TOMA DE MUESTRAS-30401090  / UNIDAD DE SERVICIOS CALLE 145;ago-18
100065;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / ANDAR PRIMAVERA;jul-18
100065;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / ANDAR PRIMAVERA;jun-18
100065;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / ANDAR PRIMAVERA;ago-18
100069;5D1291;TOMA DE MUESTRAS-30401090  / USS CLL.95 CRA.45 - 1100213;jul-18
100069;5D1291;TOMA DE MUESTRAS-30401090  / USS CLL.95 CRA.45 - 1100213;jun-18
100069;5D1291;TOMA DE MUESTRAS-30401090  / USS CLL.95 CRA.45 - 1100213;ago-18
100071;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / CLINICA EL COUNTRY CRA 18 N. 86 46 - 1100206;jul-18
100071;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / CLINICA EL COUNTRY CRA 18 N. 86 46 - 1100206;jun-18
100071;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / CLINICA EL COUNTRY CRA 18 N. 86 46 - 1100206;ago-18
100072;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / UNIDAD DE SERVICIOS CALLE 145;jul-18
100072;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / UNIDAD DE SERVICIOS CALLE 145;jun-18
100072;5D1291;ADMINISTRACIÓN LABORATORIO CLÍNICO - 30401080  / UNIDAD DE SERVICIOS CALLE 145;ago-18
